Annotator1	Annotator2	Resolve1&2	Paragraph
E0			CITIES REPRESENTED IN SAMPLE OF TREATMENT PROVIDERS Washington  Oregon Kirkland    John Day Seattle Eugene Wenatchee   Medford Spokane Portland Yakima  Pendleton Everett Albany Longview    Salem Pasco   Hillsboro Tacoma Arizona California Desert Hot Springs Phoenix Fresno Tempe   San Francisco Tucson  Los Angeles Holbrook    Hawaiian Gardens Kingman Berkeley Chinle  Chico Chandler    Hayward Bakers Field New Mexico  Modesta Sacramento Albuquerque Redwood City Carlsbad    Culver City Alamogordo  Bellevue Hobbs   Canoga Park Santa Fe    San Mateo Compton Hawaii  Cypress Long Beach Honolulu    Chula Vista Kailua  Inglewood Wahiawa Costa Mesa Waianae Sonora Lihue Pearl Harbor Ewa Beach Makawao Wailuku
E0			ETHNOGRAPHIC/DRUG RESEARCH SOURCES Sheigla Murphy, Ph.D. Director Center for Substance Abuse Studies Institute for Scientific Analysis San Francisco, CA Kiku Annon. Ph.D. Drug Abuse Research Center UCLA Los Angeles, CA. Susan Pennell, M.A. Director, Drug Use Forecasting Criminal Justice Division San Diego Association of Governments San Diego, CA. T. O'Brien Drug Enforcement Administration Seattle, WA D. Struthers Drug Enforcement Administration Yakima, WA. Michael Gorman, Ph.D. Alcohol and Drug Abuse Institute University of Washington Seattle, WA Felipe Castro, Ph.D. Hispanic Research Center Arizona State University Phoenix, AZ Gene Kassenbaum, Ph.D. Department of Sociology University ot Hawaii Honolulu, HI LAW ENFORCEMENT G. Fassler Assistant Special Agent Drug Enforcement Agency Phoenix, AZ P. Kearns Eugene Police Department Eugene Oregon
E0			Appendix B Appendix B
E0			Pulse Check Methodology
E0			Since its first publication in 1992, the Pulse Check  has provided  the  most  current  intelligence about drug markets and patterns of drug abuse nation-wide. The Pulse Check draws on discussions with ethnographers and epidemiologists working in the drug field, law enforcement agents, and drug treatment providers across the country. Approximately  seventy-five people are called for each report.
E0			Ethnographers, Epidemiologists, and other Ethnographic Sources
E0			"Ethnography is a mode ofresearch that analyzes the behavior of groups in the natural settings in which these behaviors occur. Ethnographers use field observations and interviews to gather data. Ethnography is not undercover work. Rather, the ethnographer, who is fully revealed as a social science researcher, enters the drug user's world to record and describe it ""on its own terms,"" that is, without predetermined ideas."
E0			Epidemiologists are also consulted for the Pulse Check. Epidemiologists study the origins, spread, and control of diseases, in a general public health paradigm. In the field of substance abuse, they track changes in patterns of drug use, including the incidence and prevalence of the use of specific drugs, characteristics of users, and emerging trends. Many epidemiologists who report for the Pulse Check are members of the National Institute on Drug Abuse (NIDA) Community Epidemiology Working Group (CEWG).
E0			 Other ethnographers, such as sociologists and psychologists who use ethnographic research techniques, also are included as sources for the Pulse Check.
E0			 The ethnographic sources contacted by Pulse Check include some of the best known drug researchers in the country. In some cases, they are trained ethnographers; in other cases, they are epidemiologists with access to ethnographic information; a few are social researchers working in a field site collecting ethnographic data. Reporters are generally the same for each round of calls.
E0			The following twelve ethnographers, epidemiologists, and other ethnographic sources from urban areas were contacted for this issue of Pulse Check:
